datetime,predicted load,actual load
2018-08-07 05:15:00,382.05908203125,391.548
2018-08-07 05:30:00,386.9488525390625,396.796
2018-08-07 05:45:00,392.8185729980469,403.648
2018-08-07 06:00:00,400.8678894042969,411.052
2018-08-07 06:15:00,406.6630859375,421.764
2018-08-07 06:30:00,410.0150146484375,430.98800000000006
2018-08-07 06:45:00,414.9178161621094,434.86
2018-08-07 07:00:00,415.943115234375,437.88
2018-08-07 07:15:00,414.8047180175781,457.44
2018-08-07 07:30:00,410.9594421386719,449.532
2018-08-07 07:45:00,412.1652526855469,451.108
2018-08-07 08:00:00,413.0823059082031,436.232
2018-08-07 08:15:00,413.1832275390625,438.896
2018-08-07 08:30:00,423.8356628417969,461.36800000000005
2018-08-07 08:45:00,434.9505920410156,464.56
2018-08-07 09:00:00,442.4814453125,467.172
2018-08-07 09:15:00,449.1407470703125,481.096
2018-08-07 09:30:00,459.7638244628906,488.66
2018-08-07 09:45:00,466.30828857421875,482.396
2018-08-07 10:00:00,470.50140380859375,487.792
2018-08-07 10:15:00,474.340576171875,493.796
2018-08-07 10:30:00,472.9804382324219,490.5
2018-08-07 10:45:00,476.3373107910156,485.272
2018-08-07 11:00:00,477.65496826171875,479.784
2018-08-07 11:15:00,473.6351013183594,477.608
2018-08-07 11:30:00,475.4531555175781,484.644
2018-08-07 11:45:00,471.60260009765625,477.292
2018-08-07 12:00:00,473.98394775390625,483.164
2018-08-07 12:15:00,476.32305908203125,478.172
2018-08-07 12:30:00,476.85211181640625,478.108
2018-08-07 12:45:00,473.50482177734375,475.78
2018-08-07 13:00:00,469.01593017578125,478.504
2018-08-07 13:15:00,466.9754638671875,479.656
2018-08-07 13:30:00,460.5505676269531,470.72
2018-08-07 13:45:00,460.67889404296875,476.284
2018-08-07 14:00:00,458.17401123046875,478.744
2018-08-07 14:15:00,456.2570495605469,473.204
2018-08-07 14:30:00,458.7833557128906,475.8
2018-08-07 14:45:00,453.91259765625,477.348
2018-08-07 15:00:00,448.948486328125,470.624
2018-08-07 15:15:00,445.3697509765625,470.244
2018-08-07 15:30:00,440.61090087890625,456.124
2018-08-07 15:45:00,441.0784606933594,453.636
2018-08-07 16:00:00,444.80059814453125,468.016
2018-08-07 16:15:00,442.71710205078125,472.1
2018-08-07 16:30:00,443.2090759277344,476.72
2018-08-07 16:45:00,442.4807434082031,473.108
2018-08-07 17:00:00,450.3069152832031,476.92800000000005
2018-08-07 17:15:00,456.92626953125,477.648
2018-08-07 17:30:00,460.8095703125,477.776
2018-08-07 17:45:00,460.0267028808594,481.952
